sentenceCount,wordCount,spellingErrors,grammarErrors,topicCoherenceScore,avgSentLen,uniqWordCount,fleschReadingEase,CLIndex
15,160,4,7,3110.714404021337,21.066666666666666,89,80.96,6.16
16,129,4,6,2199.749285892109,14.5,112,46.37,11.02
41,456,19,13,7922.601277798542,20.0,283,65.56,8.94
6,139,11,8,2232.46390037978,55.33333333333334,88,-60.99,8.55
25,197,9,2,3283.5988034540383,15.68,131,61.46,8.88
30,244,26,12,4150.530056463175,15.133333333333333,190,70.02,7.07
18,147,4,11,2682.7007226347573,16.5,81,48.94,10.51
19,210,4,9,3867.253130714347,21.473684210526315,137,61.19,8.65
14,175,6,11,3378.325947160882,26.57142857142857,91,74.26,6.98
15,139,9,5,2278.9315944890814,16.666666666666668,95,56.89,8.94
22,208,16,14,3646.850030048226,17.136363636363637,128,73.0,7.78
27,320,12,15,5228.870341199994,22.444444444444446,187,-524.67,10.01
18,201,12,12,3380.1279484232928,20.5,138,42.75,11.32
19,150,11,10,2376.2998894981606,14.63157894736842,121,49.75,11.02
22,208,5,7,3897.6285239958106,18.40909090909091,151,65.76,8.71
28,303,11,5,5798.521962828256,20.0,175,63.12,8.54
27,202,5,7,3857.008742422908,15.629629629629632,81,69.11,6.5
32,235,16,5,3841.676122140695,12.96875,154,73.37,7.82
42,530,13,11,9274.21048850952,24.595238095238088,271,55.1,9.53
17,140,5,5,2421.227906420185,18.705882352941178,98,67.59,6.67
47,366,16,25,5650.115900980729,15.468085106382981,247,44.34,9.46
33,303,27,13,4718.949725780016,16.0,210,51.07,12.47
25,207,11,12,3829.349753922587,17.44,125,74.93,6.91
18,186,9,2,3224.4727415098955,19.944444444444443,129,58.45,9.47
9,119,8,10,2253.536915058607,28.444444444444446,86,53.72,7.45
7,38,4,5,691.8731945685898,12.857142857142858,32,22.43,6.35
27,225,18,11,3775.0907398415397,18.037037037037038,171,73.51,7.55
22,245,13,6,3799.7703920048443,21.63636363636364,128,71.99,6.04
23,195,8,17,3576.5694218922117,18.52173913043478,125,-342.99,8.33
25,301,3,11,5580.458356319514,22.4,190,53.24,9.17
33,278,5,11,5196.654031520657,17.606060606060606,168,-203.43,8.5
43,382,3,10,6377.201348479605,17.674418604651166,190,67.79,8.18
10,92,1,6,1766.5695685893033,23.1,52,-126.45,7.11
11,111,4,4,2054.0389236451397,18.727272727272727,77,65.46,9.12
44,358,10,35,6163.324395839813,17.204545454545453,214,77.67,6.79
33,238,9,4,4550.133468556809,14.242424242424242,148,81.93,6.14
16,187,5,9,3745.7323186445765,24.625,100,48.91,8.54
22,194,0,8,3541.17172318566,18.181818181818183,110,74.32,7.43
13,116,0,4,2044.6010736425462,19.53846153846154,72,54.15,8.94
19,173,16,3,3033.6219235872504,19.94736842105263,117,46.1,5.98
21,297,10,12,5064.097262068952,29.33333333333333,147,40.96,10.51
25,228,14,5,3944.9763622901355,17.64,149,67.49,8.07
16,196,13,4,3147.5176309028016,23.0625,145,53.24,10.1
21,188,5,7,3471.3893986947332,15.666666666666664,131,59.33,8.82
22,165,5,10,3187.593434266122,15.227272727272727,101,69.82,8.3
5,118,11,10,2086.8930476171413,50.8,69,-152.5,6.24
34,279,39,10,4329.683135655068,15.352941176470587,195,77.37,6.67
7,84,5,11,1607.6223285658175,27.714285714285715,66,31.18,7.74
32,276,7,12,5029.19525526509,16.34375,150,86.54,7.14
39,324,13,12,5284.519760812024,17.641025641025642,222,58.42,8.76
27,201,10,11,3322.8648138067847,14.148148148148149,134,61.67,9.05
13,115,10,12,1941.0277041843442,17.53846153846154,61,49.83,4.83
21,266,7,5,5171.589580762402,26.761904761904763,143,61.23,7.27
23,179,13,9,3231.8123953360014,16.304347826086953,127,77.47,6.91
20,206,6,2,3656.8901005427865,18.5,107,-288.52,10.82
2,16,1,2,299.1179348815963,16.5,15,88.57,5.45
31,314,8,20,5577.079349726696,18.193548387096776,215,58.72,9.92
24,198,8,10,3504.8638787210507,18.375,94,56.89,6.04
14,154,6,7,2669.29399250987,21.357142857142858,93,-217.47,10.59
31,280,7,8,5125.446294348976,20.0,157,-519.6,9.72
24,245,8,8,4380.0796707378395,21.70833333333333,154,59.16,8.95
26,243,6,20,4541.8545740638,19.884615384615387,132,65.05,8.71
21,173,5,1,3054.3493710194125,15.047619047619047,105,66.07,7.66
32,366,20,8,6255.721022806391,22.15625,244,59.16,8.08
20,241,27,4,3583.891800678699,21.7,194,35.71,11.09
5,59,8,8,900.7719761963211,25.0,51,-24.8,8.95
18,180,11,2,3125.8921946229975,20.166666666666668,126,66.61,7.09
5,65,4,1,1084.2339708665972,27.0,53,43.74,8.78
14,107,15,6,1623.138451386108,12.928571428571427,91,63.59,8.12
18,155,3,1,2847.3404351066865,17.055555555555557,111,79.4,7.83
26,237,5,7,4474.765676003639,19.153846153846157,145,65.96,8.18
16,139,4,6,2748.185805319519,19.3125,88,72.8,5.64
52,289,12,6,5029.016258917451,10.461538461538463,161,84.88,6.77
15,119,7,10,1983.0102906824056,14.8,82,41.03,7.68
22,159,2,2,3021.005761348217,14.909090909090908,100,71.65,8.0
39,243,6,10,3940.6405680274815,11.282051282051285,182,-364.64,10.65
8,76,0,5,1575.4406471194727,21.125,36,54.23,6.34
13,176,27,16,2743.857971852716,28.384615384615387,111,47.08,8.66
21,209,13,18,3575.372674032006,20.714285714285715,120,69.65,7.03
22,236,6,19,4361.158803906853,20.545454545454547,140,71.58,7.78
29,281,10,6,5106.265396424277,21.482758620689655,154,79.03,4.82
18,210,8,2,3671.0721699439564,23.222222222222218,133,59.06,9.18
22,207,10,5,3530.6534138805787,19.63636363636364,124,64.54,7.72
9,70,6,6,1158.3207417711287,16.22222222222222,51,-67.25,9.25
32,221,5,22,3863.028582378272,14.3125,134,62.48,6.73
27,216,11,7,3912.5082679919287,15.777777777777779,129,61.77,7.48
21,289,18,5,5268.016853017207,29.142857142857146,153,56.56,6.74
20,211,9,4,3605.86315525293,19.0,100,73.0,8.25
29,252,14,8,4811.353015087842,18.86206896551724,152,81.67,6.04
16,155,7,10,2741.8325148535682,18.9375,100,73.61,7.26
26,222,7,14,4011.540169303557,16.76923076923077,107,68.5,8.47
19,130,5,10,2101.1726786371323,13.26315789473684,87,-52.36,10.93
14,182,9,3,3026.5468268788372,25.214285714285715,145,56.52,10.05
18,121,9,8,1967.0553477052579,13.5,96,70.94,8.58
21,258,16,3,4546.307729976504,23.523809523809533,158,57.95,9.01
23,181,3,2,3474.6428674610634,15.217391304347824,102,79.19,5.62
12,134,6,1,2480.951446047053,22.08333333333333,93,34.63,10.28
18,206,4,4,3678.232528131541,24.0,103,65.9,7.5
31,237,7,9,4402.095351045687,16.516129032258064,126,77.57,7.25
26,247,6,15,4765.086573359645,19.153846153846157,167,73.92,7.9
25,277,22,15,5002.7311033351325,22.12,172,69.45,7.38
4,72,11,1,958.1211847406162,34.5,53,26.82,5.94
22,193,8,9,3247.697478072331,17.181818181818183,111,-290.55,10.42
20,167,7,6,2840.724751370916,16.95,101,-254.68,8.62
46,393,12,19,7451.987058723078,17.717391304347824,210,68.5,8.65
17,155,5,4,2818.7196833653,18.705882352941178,105,67.18,8.65
18,148,6,6,2976.7640059931628,17.166666666666668,88,85.73,3.19
10,146,4,10,2661.5746507405365,28.5,93,52.26,10.46
6,134,3,0,1753.7876950362966,22.33333333333333,81,-96.88,8.14
18,198,4,15,3932.3031065125397,22.722222222222218,125,-323.7,9.49
5,63,2,5,1304.6179677649461,29.4,42,31.73,6.87
16,214,9,15,3962.5195201040983,25.4375,119,63.06,8.66
28,237,7,17,4164.939579117188,17.821428571428573,138,-87.55,10.06
12,115,4,5,1994.7308593753885,19.33333333333333,95,56.49,9.58
26,219,7,8,3460.9187680139125,17.26923076923077,135,67.69,7.72
26,274,9,12,4497.9405122699045,19.653846153846157,153,55.37,9.52
16,115,4,2,2062.0825312071656,15.1875,85,71.75,6.96
13,144,7,5,2453.8941898787266,20.46153846153846,78,50.09,10.69
17,156,5,5,3050.787842914766,16.294117647058822,114,66.88,9.57
16,152,10,8,2747.647530234636,18.4375,110,-201.56,9.6
26,202,14,4,3363.5052791721573,15.461538461538463,151,61.97,7.71
16,156,7,11,2545.072787648349,21.375,100,45.9,9.81
28,248,12,16,4162.128711179667,18.214285714285715,134,71.07,7.26
10,110,13,15,1794.282066780821,24.7,91,-19.54,6.35
26,216,4,9,3712.1487562489383,15.769230769230768,135,61.16,9.17
22,153,16,8,2797.060095077775,14.772727272727273,107,80.21,7.19
12,91,5,9,1723.7887177150385,18.166666666666668,64,75.34,6.21
10,144,11,8,2588.2000627124676,29.0,104,39.68,9.24
33,332,6,13,5982.53846912897,20.848484848484848,214,64.34,7.49
22,183,8,3,3299.234026839171,15.272727272727273,134,70.53,8.99
12,171,24,24,2825.318614894728,31.33333333333333,110,-118.34,6.12
2,173,22,11,3028.0498023261766,209.5,97,-103.28,8.15
20,178,20,8,2831.908775783047,16.0,111,61.6,7.72
19,177,7,4,3097.543950047208,18.894736842105264,105,-276.0,8.27
5,154,13,10,2551.1468142967974,62.2,103,-213.07,11.05
25,360,3,5,6949.1278335270745,31.12,170,59.5,6.8
12,135,14,9,2457.9111384659286,28.16666666666667,79,-70.12,7.8
21,218,17,6,3578.6572912639676,19.142857142857142,160,17.27,9.0
28,244,9,11,4463.514310612102,15.785714285714285,180,52.8,11.08
29,219,13,7,3910.714185126944,14.586206896551724,141,79.19,7.42
17,181,17,8,2790.238371161851,22.058823529411764,111,59.47,7.09
22,226,18,14,3446.842315798256,19.045454545454547,150,56.39,10.33
27,333,14,14,5795.802897506723,25.222222222222218,222,58.86,8.83
26,260,3,4,4698.076447267132,20.5,167,58.66,9.06
23,229,7,8,3579.5777666562976,20.565217391304348,154,63.32,8.94
14,190,10,8,3419.547049325815,28.857142857142854,106,38.86,7.16
20,181,8,10,3042.633966880218,17.75,112,74.42,8.3
21,219,2,9,3850.8676238708376,19.904761904761905,176,55.07,10.97
3,39,3,3,778.1451014972307,31.33333333333333,29,75.58,5.82
5,161,19,9,2786.600073077935,62.8,91,-46.44,8.38
26,219,4,8,3766.4283785143753,17.153846153846153,126,76.56,6.67
13,113,3,5,1907.0399066146913,16.384615384615387,59,68.7,8.82
21,155,19,10,2523.3986801382252,15.190476190476188,111,70.67,7.03
22,182,13,9,3221.930734607688,18.318181818181817,116,73.0,6.74
36,248,8,7,4299.62459942883,13.027777777777779,139,64.61,7.59
16,142,5,5,2411.1925257361895,16.5625,102,57.71,9.34
8,73,1,10,1386.4890377682148,19.625,64,48.27,9.82
15,153,7,1,2545.525993554067,19.066666666666666,103,62.21,9.06
19,181,3,10,3324.280077189765,19.36842105263158,120,53.44,9.17
20,176,5,6,2922.9851226903584,16.4,112,57.81,10.56
22,322,12,14,6028.071784368979,27.272727272727273,164,56.32,9.12
3,22,3,0,357.5608679761931,15.0,21,81.93,5.73
10,174,11,12,3305.700325719199,31.2,96,52.8,7.39
30,263,8,15,4142.593846792198,17.533333333333335,172,58.72,9.52
16,128,1,10,2177.2449296961945,16.5625,69,57.71,9.81
29,230,7,26,4046.537948485173,16.620689655172413,143,69.01,8.53
23,207,8,11,3658.183089996535,18.91304347826087,121,62.61,8.59
27,346,12,0,4377.6244350550605,12.814814814814815,157,81.02,7.19
26,231,18,11,3570.198875818913,16.192307692307693,160,-142.19,12.16
19,192,3,9,3342.2082143089337,19.736842105263158,133,64.64,8.13
25,159,3,6,2714.2564931843035,13.32,113,71.95,6.9
19,188,17,16,3284.246310152719,18.84210526315789,125,79.33,5.11
18,214,10,8,3744.398516988695,24.277777777777782,104,56.73,9.12
6,33,4,6,485.305921005379,10.5,28,24.45,10.29
17,152,8,5,2773.0860944654,17.470588235294116,111,67.49,6.62
29,245,11,2,4153.058321640574,17.275862068965516,173,65.76,7.14
27,196,7,18,3508.703619608818,14.814814814814815,120,79.3,8.12
28,393,13,8,6328.0483232113365,25.357142857142854,226,48.77,10.86
40,426,12,9,7687.156482256148,22.875,202,70.87,7.32
21,168,6,5,2825.9452874309986,15.142857142857142,76,75.34,6.62
29,265,1,11,4815.36845173665,18.41379310344828,149,55.58,9.52
6,67,9,1,1140.273904522551,22.5,46,62.85,6.28
23,213,13,9,3658.6391429777796,19.52173913043478,134,73.61,7.38
10,104,13,5,1665.6249505009907,20.0,79,67.83,6.1
19,158,11,6,2679.0279593428418,18.05263157894737,117,75.13,6.27
31,334,13,15,6173.642067203593,20.645161290322577,215,57.95,8.89
25,195,12,4,3383.4264671001783,14.56,108,46.81,12.54
30,258,5,8,4436.5588692053625,15.6,156,-391.03,10.42
11,112,1,3,2066.3450831546957,21.545454545454547,71,64.34,9.0
35,346,14,9,5936.600181702596,19.6,213,-610.27,10.94
16,138,7,12,2447.690263245491,19.3125,96,62.41,7.26
1,62,3,5,1228.7193062269694,138.0,37,-31.04,8.79
21,245,9,11,4359.161261399465,30.57142857142857,96,56.15,6.81
18,145,3,5,2669.023629535215,17.444444444444443,90,74.93,6.27
11,150,9,15,2595.972471323806,27.818181818181817,95,2.29,8.67
18,302,48,21,4689.418240832179,34.388888888888886,211,19.17,9.31
7,120,3,8,2313.0456225791577,34.57142857142857,80,48.54,8.08
14,106,10,2,1707.0881580278947,14.857142857142858,83,82.24,6.55
14,151,18,9,2523.671846441297,20.714285714285715,117,60.21,5.87
13,102,6,7,1884.249786075626,17.23076923076923,83,55.68,8.94
11,92,9,4,1314.8855317669945,17.181818181818183,60,65.46,7.55
22,211,17,12,3310.3738658228935,18.363636363636363,156,57.4,10.62
37,391,12,11,6525.7116178197275,22.18918918918919,207,5.71,8.15
37,328,11,16,5896.179416348251,15.729729729729732,224,61.87,9.97
5,120,6,5,2070.6827546737813,45.4,80,-24.28,9.6
24,194,8,10,3058.033455583796,16.875,123,67.89,8.94
23,175,22,11,2843.0023759935057,15.26086956521739,123,77.37,4.59
13,170,6,32,3147.129670475737,30.923076923076927,107,24.72,5.94
14,93,5,6,1551.8438429862156,12.428571428571427,70,65.32,9.16
10,92,16,5,1310.5876635834102,18.0,79,49.69,8.02
23,201,5,9,3521.9486901514533,17.0,146,60.35,10.04
6,64,5,5,1165.0133258339556,23.66666666666667,52,65.56,9.64
24,253,7,18,4669.684412523822,21.25,144,63.22,8.71
34,278,19,10,4152.198854457861,14.264705882352944,184,49.35,10.27
33,385,22,7,6669.376384969588,25.54545454545455,213,58.18,6.51
17,162,4,14,3071.7421379875896,18.705882352941178,92,-250.29,10.82
22,168,4,2,2798.3530316776223,13.590909090909092,85,55.74,10.38
24,244,12,4,4128.466583764844,18.791666666666668,126,73.21,8.25
25,231,4,6,3736.010437992526,18.24,108,64.64,7.84
14,140,9,4,2407.457103203789,19.642857142857142,102,74.02,7.55
18,131,1,4,2275.7173825142727,13.833333333333336,95,70.73,8.23
21,212,14,10,3626.0186804251994,20.33333333333333,130,59.67,8.19
19,174,6,3,2943.560760855085,17.368421052631582,124,57.81,10.5
4,38,1,7,649.0758119720878,21.25,29,60.99,7.55
22,211,16,11,3532.3870134853355,17.0,141,67.59,7.54
23,326,8,11,5249.898929227011,26.0,156,38.08,10.75
13,137,10,7,2462.0596901335493,21.384615384615387,113,32.5,7.85
20,167,4,9,3235.946778939153,18.05,108,66.17,7.08
22,182,5,9,3300.1152821378996,15.136363636363635,111,68.81,8.12
12,68,3,6,1085.8036242739086,10.083333333333334,44,64.61,9.33
36,319,11,11,5990.898481613532,18.38888888888889,196,76.05,6.73
13,160,10,3,3017.2840989033393,27.07692307692308,78,57.88,7.27
13,159,5,2,2735.048737399503,25.384615384615387,91,57.95,8.02
48,369,7,11,6558.668835400051,14.270833333333336,256,72.05,8.12
13,219,27,14,3892.7656897884285,33.07692307692308,129,40.79,8.49
32,370,9,13,6655.500867910072,24.03125,201,60.79,8.59
14,118,12,3,1658.50089497275,15.428571428571427,85,48.88,9.59
15,117,0,2,2320.518410635607,18.066666666666666,64,63.53,6.74
12,134,5,12,2555.179464927897,22.66666666666667,97,50.98,7.97
15,128,10,8,2115.459581160996,16.466666666666665,101,78.99,7.13
21,206,9,9,3983.370108610901,19.0,124,75.24,7.08
15,157,5,9,3067.738057573667,23.73333333333333,88,69.99,6.16
10,76,5,8,1191.6341335178415,15.9,54,61.5,6.45
20,167,6,10,2953.5005690559974,16.6,112,35.0,7.9
15,125,7,3,2046.1217286497333,14.6,70,69.92,8.29
19,228,8,8,4533.443416653937,24.73684210526316,150,18.7,7.22
18,153,4,9,2499.1528086636163,17.055555555555557,115,60.65,8.07
9,74,10,5,1054.1936857260407,16.77777777777778,49,63.02,8.54
26,242,8,6,4284.387588705659,18.076923076923077,154,58.52,10.62
25,237,4,13,4486.339717854437,17.88,127,57.4,9.46
30,264,4,13,4538.898512443951,18.2,167,75.54,6.44
28,165,6,14,2654.0255012874886,12.071428571428573,111,81.93,4.75
15,127,3,5,2147.2634143977625,16.733333333333334,81,69.31,8.36
30,283,15,7,4967.743790995564,17.3,163,66.78,7.78
12,116,0,7,2120.2901637577916,20.75,75,63.12,7.84
22,187,32,11,2997.2157436303037,15.636363636363635,108,45.12,4.08
27,147,6,2,2638.5022816923192,11.370370370370368,97,75.3,5.55
24,219,8,6,3964.1587867456283,17.791666666666668,131,76.45,7.37
2,17,0,0,376.5530328675449,16.0,12,89.58,6.2
14,93,6,6,1567.2280557119166,12.0,68,72.87,6.89
20,162,4,3,3137.142767526602,17.55,103,76.05,5.8
18,115,5,3,1928.3971268677114,15.055555555555555,74,86.94,5.04
25,231,4,6,3816.951785765881,18.4,170,-383.93,10.42
25,205,2,9,4084.132169486049,15.4,140,78.48,7.48
19,321,10,11,5477.227816846987,35.21052631578947,205,35.28,9.94
13,92,4,12,1736.6075947573243,17.23076923076923,51,74.93,4.76
9,71,5,4,1300.3854193763943,16.22222222222222,55,78.69,5.62
19,226,9,8,4127.100574636122,22.894736842105264,141,59.26,8.37
38,343,9,26,6285.237425878253,20.0,146,74.32,6.09
13,117,9,13,1818.8045619670866,20.615384615384613,64,75.27,6.74
31,319,6,12,5901.166159932293,19.90322580645161,144,74.12,7.49
19,177,11,5,3036.790233201622,17.157894736842106,123,58.86,8.54
23,236,5,5,4250.30534003757,18.695652173913047,158,66.88,9.98
5,69,4,4,1312.2081332582097,26.4,54,64.07,8.25
11,96,12,3,1471.0829375517815,14.818181818181818,73,31.59,9.99
23,207,4,7,3815.6077997682078,18.391304347826086,132,66.17,7.95
7,90,16,5,1446.3941743670812,26.714285714285715,56,57.64,8.66
12,123,3,13,2381.8845119921157,20.08333333333333,76,66.41,6.92
24,284,9,6,5078.504267589229,23.16666666666667,165,68.74,8.48
7,109,4,4,1944.478419056847,30.0,83,9.19,11.51
23,222,11,8,3885.943667301938,19.347826086956523,154,52.5,6.92
24,168,5,5,2951.893576783559,13.125,133,63.49,8.52
14,106,12,7,1797.1175882253146,16.357142857142858,68,71.04,8.12
16,143,3,8,2661.008621937904,18.3125,109,67.18,8.99
6,64,1,1,1155.9879806253339,19.33333333333333,46,50.7,9.47
20,170,3,11,3296.8666872987833,18.55,121,-96.34,9.08
40,399,31,22,6619.724944323856,20.1,245,74.02,7.84
34,315,18,14,5740.1082234802225,18.294117647058822,180,71.89,7.43
13,185,7,8,3424.118044279438,31.07692307692308,107,56.05,8.84
16,200,11,15,3612.9074102325308,26.375,125,61.63,7.56
15,192,12,15,3677.807001065952,26.53333333333333,122,49.52,7.96
22,161,20,6,2795.9116820443032,15.5,117,75.44,6.5
25,175,11,2,2767.6788392292074,12.76,118,72.36,8.0
25,237,8,11,4189.73474265896,19.92,154,64.85,8.59
7,108,10,1,1932.3152997329303,33.714285714285715,65,31.56,9.36
15,152,5,6,2856.8555382740856,21.2,97,67.62,7.09
35,356,12,12,6864.091713880481,19.314285714285713,211,-259.08,11.29
13,157,14,7,2742.602991397669,24.84615384615385,94,56.76,6.8
27,245,15,13,4657.775223598296,21.0,135,72.39,6.56
46,325,10,17,5419.692677133617,14.130434782608695,205,57.2,9.35
14,176,7,6,3321.658592680131,24.785714285714285,109,47.83,8.78
31,297,10,10,5002.46480847426,18.516129032258068,236,58.11,9.63
13,114,7,5,1678.3127319962312,17.846153846153847,75,56.79,8.94
15,154,6,8,2857.6806645839656,23.0,106,61.5,7.78
16,170,6,2,3243.796058508328,20.3125,100,58.86,7.61
26,252,17,4,4720.344159057393,19.884615384615387,144,70.67,6.74
32,246,1,5,4150.228059230127,13.59375,148,72.16,8.64
16,139,7,6,2878.1765378970867,19.4375,91,68.94,6.45
22,179,8,3,3651.5492108682633,15.818181818181818,106,78.28,7.14
33,292,18,11,5292.695275476237,18.03030303030303,174,71.78,6.56
21,182,5,16,3496.9961883618807,19.142857142857142,88,72.39,6.45
9,109,7,7,1929.0074534426576,23.88888888888889,86,52.36,9.01
20,224,10,3,3930.4878066034757,23.35,167,53.17,7.96
14,130,9,4,2150.048252512858,16.642857142857142,99,66.88,8.94
12,137,3,7,2621.4126566802574,24.75,92,-203.59,7.75
12,96,10,4,1695.7186983939669,15.25,71,67.89,6.09
26,273,5,12,4698.89371570991,19.69230769230769,186,-437.72,10.65
5,57,3,5,1145.6783852800127,31.6,43,51.82,4.43
8,66,4,3,1180.2390352724378,19.375,47,75.13,5.75
21,242,4,6,4521.0003677437835,24.476190476190478,146,66.81,7.27
46,494,20,24,8111.950057276734,20.369565217391305,281,65.05,9.75
33,332,24,20,5725.050441049332,19.303030303030305,184,73.81,7.14
25,225,13,9,3872.9935236934184,19.76,134,63.43,8.54
9,88,5,6,1570.3547223115663,20.666666666666668,65,70.47,7.72
21,322,7,9,6069.217563744357,29.523809523809533,149,49.11,8.72
15,163,12,16,2386.9237668644255,20.866666666666667,90,-9.02,6.0
23,226,11,8,3623.8620645522774,17.82608695652174,161,58.52,9.52
29,301,12,15,5651.515931879553,21.103448275862068,164,64.34,8.36
19,174,6,16,3045.2496995522597,19.05263157894737,115,74.42,6.33
